character_id,name,movie_id,gender,age
4498,SALVATORE,297,M,5
4499,SPACCAFICO,297,,
4500,BERNSTEIN,298,M,7
4501,CARTER,298,M,6
4502,CITY EDITOR,298,,
4503,DR. COREY,298,,
4504,EMILY,298,F,4
4505,KANE,298,F,2
4506,KANE SR.,298,,
4507,LELAND,298,M,1
4508,MATISTI,298,,
4509,MRS. KANE,298,,
4510,PHOTOGRAPHER,298,,
4511,RAWLSTON,298,,
4512,RAYMOND,298,,
4513,REILLY,298,,
4514,ROGERS,298,,
4515,SUSAN,298,F,2
4516,THATCHER,298,,
4517,THE CAPTAIN,298,,
4518,THE PRESIDENT,298,,
4519,THIRD NEWSPAPERMAN,298,,
4520,THOMPSON,298,M,8
4521,ACTIVIST,299,,
4522,CAITLIN,299,F,4
4523,CORONER,299,,
4524,CUSTOMER,299,M,7
4525,DANTE,299,M,1
4526,GIRL 1,299,,
4527,GIRL 2,299,,
4528,HEATHER,299,,
4529,IMPATIENT CUSTOMER,299,,
4530,INDECISIVE CUSTOMER,299,,
4531,JAY,299,M,5
4532,JOHN,299,,
4533,MAN,299,,
4534,OLD MAN,299,M,9
4535,RANDAL,299,M,2
4536,SANFORD,299,,
4537,SUITED MAN,299,,
4538,TRAINER,299,M,19
4539,V.A. CUSTOMER,299,,
4540,VERONICA,299,F,3
4541,WILLAM,299,,
4542,BRETT,300,,
4543,DELMAR,300,,
4544,EVAN,300,,
4545,FRANK,300,,
4546,GABE,300,M,1
4547,HAL,300,M,3
4548,JESSIE,300,F,4
4549,KYNETTE,300,,
4550,MATHESON,300,,
4551,QUALEN,300,M,2
4552,SARAH,300,,
4553,TRAVERS,300,M,5
4554,WRIGHT,300,,
4555,ALEX,301,M,1
4556,CATLADY,301,,
4557,CHECK-IN,301,,
4558,CHIEF GUARD,301,M,3
4559,DELTOID,301,,
4560,DIM,301,M,4
4561,DOLIN,301,,
4562,DR. BRANOM,301,F,16
4563,DR. BRODSKY,301,,
4564,DR. TAYLOR,301,,
4565,EM,301,,
4566,GEORGIE,301,,
4567,GOVERNOR,301,,
4568,LARDFACE,301,,
4569,MINISTER,301,M,18
4570,MR. ALEXANDER,301,M,
4571,PEE,301,,
4572,PRIEST,301,M,
4573,RUBINSTEIN,301,,
4574,TRAMP,301,,
4575,ANNIE,302,F,3
4576,COP #1,302,,
4577,DANIEL,302,M,8
4578,DMITRI,302,,
4579,HELLER,302,,
4580,IDA,302,,
4581,KID #1,302,,
4582,LENNY,302,,
4583,MAN,302,,
4584,MAX,302,M,2
4585,MULDOON,302,,
4586,PEDROSA,302,,
4587,VINCENT,302,M,1
4588,WOMAN,302,,
4589,COP,303,,
4590,CYNIC,303,,
4591,FLIP,303,,
4592,JERRY,303,M,1
4593,JONAS,303,M,3
4594,LAWYER,303,,
4595,LIZA,303,F,
4596,LOWRY,303,M,4
4597,OPERATOR,303,,
4598,WILSON,303,,
4599,A.T.L.,304,,
4600,CHAIRMAN,304,,
4601,DRUMLIN,304,M,10
4602,ELLIE,304,F,1
4603,HADDEN,304,M,12
4604,JEAN-CLAUDE,304,,
4605,JOSS,304,M,9
4606,KENT,304,,
4607,KITZ,304,,
4608,LUNACHARSKY,304,,
4609,PETER,304,M,
4610,PRESIDENT LASKER,304,,
4611,PROJECT OFFICIAL,304,,
4612,TED,304,M,2
4613,WILLIE,304,,
4614,ALIBI,305,,
4615,ARLETTA,305,F,7
4616,BLIND DICK,305,,
4617,BOSS PAUL,305,,
4618,CAPTAIN,305,,
4619,DOGBOY,305,,
4620,DRAGLINE,305,M,2
4621,GAMBLER,305,,
4622,KOKO,305,M,4
4623,LUKE,305,M,1
4624,SOCIETY RED,305,,
4625,TATTOO,305,,
4640,CATHERINE,307,F,
4641,HELEN,307,F,
4642,JAMES,307,M,
4643,RENATA,307,,
4644,VAUGHAN,307,,
4689,ALBRECHT,311,M,3
4690,ANNABELLA,311,,
4691,DARLA,311,,
4692,ELLY,311,,
4693,ERIC,311,M,1
4694,FUNBOY,311,,
4695,GIDEON,311,,
4696,GRANGE,311,,
4697,LAO,311,,
4698,MICKEY,311,,
4699,SKULL COWBOY,311,,
4700,T-BIRD,311,,
4701,TIN-TIN,311,,
4702,TOP DOLLAR,311,,
4703,TORRES,311,,
4704,ANNETTE,312,F,3
4705,AUNT HELEN,312,,
4706,BLAINE,312,M,6
4707,CECILE,312,F,4
4708,DR. GREENBAUM,312,F,9
4709,GREG,312,M,7
4710,KATHRYN,312,F,1
4711,MRS. CALDWELL,312,,
4712,MRS. O'SHEA,312,,
4713,MRS. SUGERMAN,312,,
4714,NIGHT DOORMAN,312,,
4715,RACHEL,312,,
4716,RONALD,312,,
4717,SEBASTIAN,312,M,2
4739,BARBER,315,,
4740,BUMSTEAD,315,,
4741,COP,315,,
4742,KARL,315,,
4743,MISS CRENSHAW,315,,
4744,MISTER BLACK,315,,
4745,PRIEST,315,,
4746,SCHREBER,315,M,3
4747,STROMBOLI,315,,
4748,THOMPSON,315,,
4749,WHITE,315,,
4750,WIFE,315,,
4774,BUBBA,318,,
4775,CAMERON,318,,
4776,CHARLIE,318,M,5
4777,CHET,318,,
4778,CHRIS,318,F,20
4779,GLORIA,318,,
4780,HAGER,318,,
4781,KEATING,318,M,1
4782,KNOX,318,M,4
4783,MEEKS,318,,
4784,MR. PERRY,318,,
4785,NEIL,318,M,2
4786,NOLAN,318,,
4787,PITTS,318,,
4788,TODD,318,M,3
4797,ALBERT,320,M,
4798,ANGELA,320,,
4799,ARMAND,320,,
4800,BAR GIRL,320,,
4801,CHECKER,320,,
4802,COLONEL,320,,
4803,JOHN,320,M,6
4804,LIEUTENANT,320,,
4805,LINDA,320,F,5
4806,MAN,320,,
4807,MERLE,320,,
4808,NICK,320,M,4
4809,SAL,320,,
4810,VET 1,320,,
4811,VET 2,320,,
4812,VINCE,320,M,
4813,BENNETT,321,,
4814,CASSY,321,,
4815,DUBBS,321,,
4816,GALLAGHER,321,,
4817,KIMBERLY,321,,
4818,PEEBLES,321,,
4819,SANCHEZ,321,,
4820,SHEPPARD,321,,
4821,WADE,321,,
4822,WARDEN,321,,
4823,WHORE,321,,
4824,WILLY,321,,
4840,ARGYLE,323,M,12
4841,BIG JOHNSON,323,,
4842,ELLIS,323,,
4843,HANS,323,M,2
4844,HOLLY,323,,
4845,KARL,323,,
4846,MCCLANE,323,M,1
4847,POWELL,323,M,5
4848,ROBINSON,323,M,7
4849,TAKAGI,323,,
4850,THEO,323,,
4851,COMMISSIONER,324,,
4852,DRIVER,324,,
4853,HEIDI,324,,
4854,JACKIE,324,,
4855,JENNY,324,,
4856,JESUS FREAK,324,,
4857,LEON,324,M,4
4858,MAN,324,,
4859,MORETTI,324,M,3
4860,MULVANEY,324,M,5
4861,NEWSMAN,324,,
4862,PAULINE,324,,
4863,SAL,324,M,2
4864,SAM,324,,
4865,SHELDON,324,M,7
4866,SONNY,324,M,1
4867,SYLVIA,324,,
4868,TV NEWSMAN,324,M,
4869,VI,324,F,6
4870,BISHOP,325,,
4871,CHOCO,325,M,3
4872,CIGLIUTI,325,,
4873,CLAREMONT,325,,
4874,DOMINO,325,F,1
4875,ED,325,M,2
4876,EDNA,325,,
4877,GREEN,325,,
4878,KEG PRESIDENT,325,,
4879,KIMMIE,325,,
4880,LASHANDRA,325,,
4881,LASHINDRA,325,,
4882,LATEESHA,325,,
4883,SOPHIE,325,,
4884,TARYN,325,,
4885,WEISS,325,,
4886,ZIERING,325,,
4921,BARON,328,,
4922,DUKE LETO,328,,
4923,EMPEROR,328,,
4924,GURNEY,328,,
4925,JESSICA,328,,
4926,KYNES,328,,
4927,MAPES,328,,
4928,NAVIGATOR,328,,
4929,PAUL,328,M,8
4930,PITER,328,,
4931,REVEREND MOTHER,328,F,10
4932,STILGAR,328,,
4933,THUFIR,328,,
4934,BELA,329,M,2
4935,BUNNY,329,,
4936,CAMERAMAN BILL,329,,
4937,CONRAD,329,,
4938,CRISWELL,329,,
4939,DOCTOR,329,,
4940,DOLORES,329,F,3
4941,ED,329,M,1
4942,ED'S VOICE,329,,
4943,GEORGIE,329,M,9
4944,HOST,329,,
4945,KATHY,329,F,4
4946,LORETTA,329,,
4947,MR. FELDMAN,329,,
4948,NORMA,329,,
4949,ORSON WELLES,329,,
4950,PAUL MARCO,329,,
4951,REVEREND LEMON,329,,
4952,REYNOLDS,329,M,15
4953,RUDE BOSS,329,,
4954,TOR,329,M,13
4955,VAMPIRA,329,,
4975,CLASS,331,,
4976,DAVE,331,,
4977,DIANE,331,,
4978,DICK,331,,
4979,JIM,331,M,1
4980,JO,331,,
4981,LARRY,331,,
4982,LISA,331,,
4983,MISS BEEDER,331,,
4984,MS. HOY,331,,
4985,PAUL,331,,
4986,SHERRY,331,F,
4987,TAMMY,331,,
4988,TRACY,331,F,2
4989,WALT,331,,
4990,BOXER,332,,
4991,BUD,332,M,2
4992,CHIEF,332,,
4993,CLERK,332,,
4994,COATES,332,,
4995,COHEN,332,,
4996,DUDLEY,332,M,4
4997,EXLEY,332,M,3
4998,HUDGEONS,332,M,
4999,JACK,332,M,1
5000,LOEW,332,,
5001,LYNN,332,F,5
5002,MRS. LEFFERTS,332,,
5003,OPERATOR,332,,
5004,PATCHETT,332,M,7
5005,PINKER,332,,
5006,REYNOLDS,332,,
5007,STENSLAND,332,,
5008,STOMPANATO,332,,
5009,VICE CAPTAIN,332,,
5010,YOUNG OFFICER,332,,
5011,"""BRILL""",333,,
5012,ALBERT,333,,
5013,ALFONSO,333,,
5014,BLAKE,333,,
5015,BRILL,333,M,2
5016,DEAN,333,M,1
5017,DEPINTO,333,,
5018,DESK CLERK,333,,
5019,DYLAN,333,,
5020,ERIC,333,M,23
5021,FIEDLER,333,,
5022,FRANKIE,333,,
5023,HAMERSLEY,333,,
5024,HICKS,333,M,8
5025,JENNY,333,,
5026,JERRY,333,M,15
5027,L.T.,333,,
5028,LEVIN,333,,
5029,MAN,333,,
5030,MAN'S VOICE,333,,
5031,MARSHAL,333,,
5032,MEG,333,,
5033,MORELOS,333,,
5034,PATRICK,333,,
5035,PRATT,333,,
5036,RACHEL,333,F,4
5037,REYNOLDS,333,M,3
5038,SAL,333,,
5039,SALES CLERK,333,F,32
5040,SENATOR ALBERT,333,,
5041,SHAFFER,333,,
5042,SILVERBERG,333,,
5043,STACY,333,,
5044,WAITER,333,,
5045,ZAVITZ,333,,
5046,ALMÁSY,334,M,
5047,BOY,334,,
5048,CARAVAGGIO,334,M,3
5049,CLIFTON,334,,
5050,CORPORAL,334,,
5051,HANA,334,F,2
5052,HARDY,334,,
5053,JAN,334,,
5054,KATHARINE,334,F,4
5055,KIP,334,M,5
5056,LADY HAMPTON,334,,
5057,MADOX,334,M,7
5058,MÜLLER,334,,
5059,OFFICER,334,,
5060,OLIVER,334,,
5061,STUART,334,,
5062,THE PATIENT,334,M,
5063,CRUZ,335,M,4
5064,GIN,335,F,2
5065,MAC,335,M,1
5066,QUI,335,,
5067,THIBADEAUX,335,M,3
5068,ANNA,336,,
5069,BAUM,336,,
5070,BRENDA,336,,
5071,DEFENDING LAWYER,336,,
5072,DOCTOR,336,,
5073,DONNA,336,F,21
5074,ED,336,M,4
5075,EMBRY,336,,
5076,ERIN,336,F,1
5077,FRANKEL,336,,
5078,GEORGE,336,M,18
5079,JANE,336,,
5080,KATIE,336,,
5081,LAURA,336,,
5082,MANDY,336,,
5083,MATTHEW,336,,
5084,MRS. MORALES,336,,
5085,PAULSEN,336,,
5086,POTTER,336,,
5087,ROSALIND,336,,
5088,ROSS,336,,
5089,THERESA,336,,
5136,BURKE,341,,
5137,CARDINAL,341,,
5138,CHRIS,341,F,1
5139,CLINIC DIRECTOR,341,,
5140,DR. KLEIN,341,M,9
5141,DR. TANNEY,341,,
5142,FATHER DYER,341,,
5143,KARL,341,,
5144,KARRAS,341,M,6
5145,KINDERMAN,341,M,3
5146,MERRIN,341,M,2
5147,MRS.KARRAS,341,,
5148,NURSE,341,,
5149,PRESIDENT,341,,
5150,PSYCHIATRIST,341,,
5151,REGAN,341,F,7
5152,REGAN/DEMON,341,,
5153,SHARON,341,F,4
5154,UNCLE,341,,
5155,WILLIE,341,,
5177,ARCHER,343,M,1
5178,BUZZ,343,,
5179,CASTOR,343,M,1
5180,DIETRICH,343,,
5181,DR. GARDNER,343,,
5182,EVE,343,F,3
5183,JAMIE,343,,
5184,KIMBERLY,343,,
5185,LAZARRO,343,,
5186,POLLUX,343,,
5187,SASHA,343,,
5188,TITO,343,,
5189,WALTON,343,,
5190,WANDA,343,,
5191,WAXY,343,,
5192,ADELLE,344,,
5193,ALAN,344,M,5
5194,ANNIE,344,F,7
5195,ARNIE,344,M,4
5196,BIG ED,344,,
5197,CASH,344,M,3
5198,EVELYN,344,,
5199,FRANK,344,,
5200,JACK,344,M,1
5201,KATE,344,F,2
5202,KENNY,344,,
5203,LASSITER,344,,
5204,LORI,344,,
5205,MAN,344,,
5206,MRS. PETERSON,344,,
5207,PAULA,344,,
5208,SAM WONG,344,,
5209,TONY THE DOORMAN,344,,
5231,ATTENDANT,347,,
5232,CARL,347,M,2
5233,CUSTOMER,347,,
5234,DETECTIVE SIBERT,347,,
5235,GARY,347,,
5236,GRIMSRUD,347,M,3
5237,HOOKER ONE,347,,
5238,HOOKER TWO,347,,
5239,JEAN,347,,
5240,JERRY,347,M,1
5241,LOU,347,M,22
5242,MAN,347,,
5243,MARGE,347,F,2
5244,MIKE,347,M,24
5245,NORM,347,M,21
5246,SALESMAN,347,,
5247,SCOTT,347,,
5248,SCOTT'S VOICE,347,,
5249,SHEP,347,,
5250,STAN,347,,
5251,TROOPER,347,,
5252,VOICE,347,M,
5253,WADE,347,M,5
5254,WOMAN,347,,
5255,YOUNGER MAN,347,,
5256,ANGEL FACE,348,,
5257,BANDAGED PROPRIETOR,348,,
5258,BOB,348,,
5259,BOSS,348,,
5260,DETECTIVE STERN,348,,
5261,INTERN,348,,
5262,JACK,348,M,
5263,LEADER,348,,
5264,LOU,348,,
5265,MARLA,348,F,3
5266,RAYMOND,348,,
5267,RICKY,348,,
5268,SECURITY TFM,348,,
5269,TYLER,348,M,2
5270,TYLER'S VOICE,348,,
5271,VOICE,348,,
5272,WOUNDED BARTENDER,348,,
5273,CLEAR,349,F,1
5274,DANO,349,,
5275,DETECTIVE SUBY,349,,
5276,EUGENE,349,,
5277,FRANKIE,349,,
5278,ISABELLA,349,,
5279,JORGE,349,,
5280,KAT,349,,
5281,KIMBERLY,349,F,2
5282,MR. BURROUGHS,349,,
5283,NORA,349,,
5284,RORY,349,,
5285,SHAINA,349,,
5286,STEVE,349,,
5287,THOMAS,349,M,3
5288,TIM,349,,
5289,ALEX,350,M,1
5290,BILLY,350,,
5291,CARTER,350,,
5292,CLEAR,350,F,2
5293,MR. BLUDWORTH,350,,
5294,TOD,350,,
5295,WEINE,350,,
5296,BREWER,351,M,
5297,CO,351,F,5
5298,DE FRAVIO,351,,
5299,DOYLE,351,,
5300,KIRKHILL,351,,
5301,PRISONER,351,,
5302,RAMBO,351,M,1
5303,TECH,351,,
5304,TRAUTMAN,351,M,2
5374,1ST MAN,357,,
5375,2ND MAN,357,,
5376,ANGIE,357,,
5377,BLACK PUSHER,357,,
5378,CHARNIER,357,,
5379,DANCER,357,,
5380,DESK CLERK,357,,
5381,DEVEREAUX,357,,
5382,DOYLE,357,M,1
5383,JESUS,357,,
5384,LA VALLE,357,,
5385,MARIE,357,,
5386,MULDERIG,357,,
5387,MUTCHIE,357,,
5388,NICOLI,357,,
5389,RUSSO,357,M,3
5390,SAL,357,,
5391,WEINSTOCK,357,,
5392,DARYL,358,,
5393,DESK SGT.,358,,
5394,FRANK,358,M,1
5395,GIBSON,358,,
5396,GORDO,358,,
5397,JOHN,358,M,2
5398,JOHNNY,358,,
5399,JULIA,358,F,4
5400,SATCH,358,M,5
5401,SHEPARD,358,,
5402,SUPERVISOR,358,,
5463,BA,364,,
5464,BOURKE-WHITE,364,,
5465,CHARLIE,364,,
5466,COLLINS,364,,
5467,GANDHI,364,,
5468,IRWIN,364,,
5469,JINNAH,364,,
5470,KHAN,364,,
5471,MIRABEHN,364,,
5472,NEHRU,364,,
5473,PATEL,364,,
5474,PORTER,364,,
5475,SENIOR POLICE OFFICER,364,,
5476,SMUTS,364,,
5477,WALKER,364,,
5478,ANTON,365,,
5479,ANTONIO,365,,
5480,CAESAR,365,,
5481,DETECTIVE HUGO,365,M,
5482,DIRECTOR JOSEF,365,,
5483,EUGENE,365,M,18
5484,GENETICIST,365,,
5485,GERMAN,365,,
5486,HUGO,365,,
5487,INVESTIGATOR,365,,
5488,IRENE,365,F,2
5489,JEROME,365,M,18
5490,LAMAR,365,,
5491,MARIA,365,,
5492,NURSE,365,,
5493,VINCENT,365,,
5522,AARONOW,368,M,4
5523,BAYLEN,368,,
5524,LEVENE,368,M,2
5525,LINGK,368,M,7
5526,MOSS,368,M,5
5527,ROMA,368,M,1
5528,WILLIAMSON,368,M,6
5529,ANTHONY,369,,
5530,CICCI,369,,
5531,CLEMENZA,369,,
5532,CONNIE,369,,
5533,DEANNA,369,,
5534,DON CORLEONE,369,,
5535,DON FRANCESCO,369,,
5536,FANUCCI,369,,
5537,FBI MAN #1,369,,
5538,FREDO,369,M,5
5539,GENCO,369,,
5540,HAGEN,369,M,2
5541,KAY,369,F,3
5542,KLINGMAN,369,,
5543,MAMA,369,,
5544,MAN,369,,
5545,MICHAEL,369,M,1
5546,NERI,369,,
5547,OLA,369,,
5548,PENTANGELI,369,M,8
5549,ROBERTO,369,,
5550,ROCCO,369,,
5551,ROSATO,369,M,36
5552,ROTH,369,M,7
5553,SAM ROTH,369,,
5554,SANDRA,369,,
5555,SENATOR,369,,
5556,SENATOR GEARY,369,,
5557,SENATOR KANE,369,,
5558,TESSIO,369,,
5559,VITO,369,,
5560,WIDOW,369,,
5573,ATLEY JACKSON,371,,
5574,CALITRI,371,M,13
5575,DETECTIVE CASTLEBECK,371,,
5576,DETECTIVE DRYCOFF,371,,
5577,DONNY ASTRICKY,371,,
5578,FREB,371,,
5579,HELEN RAINES,371,,
5580,JUDGE CROFT,371,,
5581,KIP,371,M,2
5582,MEMPHIS,371,M,1
5583,MIRROR MAN,371,,
5584,OTTO,371,M,12
5585,SWAY,371,F,3
5586,TOBY,371,,
5587,TOM,371,,
5588,TUMBLER,371,,
5589,ANGIE,372,,
5590,BILLY,372,,
5591,HENRY,372,M,2
5592,JIMMY,372,M,1
5593,JUDY,372,,
5594,KAREN,372,F,4
5595,KAREN'S MOTHER,372,,
5596,MARTY,372,,
5597,MCDONALD,372,,
5598,MICKEY,372,,
5599,ROBIN,372,,
5600,SONNY,372,,
5601,TODDY,372,,
5602,TOMMY,372,,
5603,VARIO,372,,
5604,ALL,373,,
5605,BILLY,373,,
5606,CHUCKIE,373,M,3
5607,CLARK,373,,
5608,DYTRESS,373,,
5609,EXECUTIVE,373,,
5610,HYPNOTIST,373,,
5611,LAMBEAU,373,M,4
5612,MORGAN,373,M,6
5613,PEKEC,373,,
5614,PSYCHOLOGIST,373,M,29
5615,SEAN,373,M,1
5616,SKYLAR,373,F,5
5617,STUDENT,373,,
5618,TERRY,373,,
5619,TIMMY,373,,
5620,TOM,373,,
5621,WILL,373,M,2
5655,AMY,375,,
5656,ARLENE,375,,
5657,BOB,375,,
5658,CLUB MEMBER #1,375,,
5659,CLUB MEMBER #2,375,,
5660,DAN,375,,
5661,DEBI,375,F,2
5662,DR. OATMAN,375,M,3
5663,DRIVER,375,,
5664,GROCER,375,M,4
5665,KEN,375,,
5666,LARDNER,375,M,6
5667,MARCELLA,375,F,5
5668,MARTIN,375,M,1
5669,MARY,375,F,18
5670,MCCULLERS,375,M,7
5671,MR. NEWBERRY,375,,
5672,PAUL,375,,
5673,SOUTHTEC GUARD,375,,
5722,ANNIE,379,F,3
5723,BOB,379,,
5724,BOYFRIEND,379,,
5725,BRACKETT,379,F,3
5726,LAURIE,379,F,2
5727,LINDSEY,379,,
5728,LOOMIS,379,M,1
5729,LYNDA,379,,
5730,MARION,379,F,9
5731,PAUL,379,,
5732,SISTER,379,,
5733,TOMMY,379,M,7
5734,WYNN,379,,
5753,ANNA,381,,
5754,BARNEY,381,M,5
5755,BRIGHAM,381,M,21
5756,COMMITTEE MEMBER,381,,
5757,COP ONE,381,,
5758,CORDELL,381,M,8
5759,CRAWFORD,381,,
5760,DRUMGO,381,,
5761,FELL,381,,
5762,FRANKLIN,381,,
5763,GENTLEMAN,381,,
5764,KRENDLER,381,,
5765,LECHTER,381,,
5766,MAPP,381,,
5767,MRS. PAZZI,381,F,
5768,PAZZI,381,M,6
5769,PSYCHIATRIST,381,,
5770,RICCI,381,,
5771,STARLING,381,F,2
5772,SUPERIOR,381,,
5773,VERGER,381,M,3
5774,VOICE ON PHONE,381,,
5869,ANDERS,389,,
5870,ANDERS' VOICE,389,,
5871,BELDONE,389,,
5872,BENZA,389,,
5873,CASTELLANO,389,,
5874,DENNIS,389,M,6
5875,DILL,389,,
5876,FISCHER,389,,
5877,HOWELL,389,,
5878,JANE,389,,
5879,JENNIFER,389,,
5880,JORGENSON,389,,
5881,KEVIN,389,M,7
5882,KLAUS,389,,
5883,LOUISE,389,,
5884,LOUISE'S VOICE,389,,
5885,MARION,389,,
5886,MARS,389,,
5887,MARTIN,389,M,
5888,MIKKELSON'S VOICE,389,,
5889,MR. JONES,389,,
5890,SEYMORE,389,,
5891,TALLEY,389,M,1
5892,THE WATCHMAN,389,,
5893,THE WATCHMAN'S VOICE,389,,
5894,THOMAS,389,M,
5895,TUZEE,389,,
5896,WALTER,389,,
5897,BENEDICT,390,,
5898,BIK,390,,
5899,CAPTAIN,390,M,27
5900,COLONEL OLIVER,390,M,9
5901,GENERAL BIZIMUNGU,390,M,10
5902,GEORGE,390,,
5903,GLORIA,390,,
5904,GREGOIRE,390,,
5905,JOCK,390,,
5906,LIEUTENANT,390,,
5907,MILITIAMAN #1,390,,
5908,MR. GARINDI,390,,
5909,PAUL,390,M,2
5910,PRESIDENT,390,,
5911,REFUGEE,390,,
5912,ROGER,390,,
5913,SABENA PRESIDENT,390,,
5914,TATIANA,390,F,12
5915,XAVIER,390,,
5916,ZOZO,390,,
5955,AD MAN #1,395,,
5956,AD MAN #2,395,,
5957,ADDISON,395,,
5958,AMY,395,F,2
5959,ANCIENT SORTER,395,,
5960,BARMAN,395,,
5961,BENNY,395,,
5962,BUZZ,395,M,6
5963,CHIEF,395,,
5964,EDITOR,395,,
5965,HUDSUCKER,395,,
5966,INTERCOM,395,,
5967,LOU,395,,
5968,MOSES,395,,
5969,MRS. MUSSBURGER,395,,
5970,MUSSBURGER,395,M,3
5971,NORVILLE,395,M,1
5972,SMITTY,395,,
5973,VETERAN #1,395,,
5974,VETERAN #2,395,,
6000,CHIEF NYBACK,398,,
6001,ELLIE,398,F,3
6002,FARRELL,398,,
6003,FRED,398,,
6004,HAP,398,M,5
6005,RACHEL,398,,
6006,RANDY,398,,
6007,TANYA,398,F,18
6008,WALTER,398,M,2
6009,WILL,398,M,1
6010,ARMAND,399,M,21
6011,CLAUDIA,399,F,14
6012,LESTAT,399,M,5
6013,LOUIS,399,M,1
6014,MADELEINE,399,,
6015,MALLOY,399,M,2
6036,BAILEY,402,,
6037,BERT,402,,
6038,CARTER,402,,
6039,CLARENCE,402,M,5
6040,CLARENCE'S VOICE,402,F,
6041,COP,402,,
6042,DR. CAMPBELL,402,,
6043,ERNIE,402,,
6044,FRANKLIN'S VOICE,402,,
6045,GEORGE,402,M,1
6046,GOWER,402,,
6047,HARRY,402,,
6048,JOE,402,,
6049,JOSEPH'S VOICE,402,M,
6050,MA BAILEY,402,,
6051,MAN,402,,
6052,MARTINI,402,,
6053,MARTY,402,,
6054,MARY,402,F,2
6055,MOTHER,402,,
6056,MRS. BAILEY,402,,
6057,NICK,402,,
6058,POP,402,,
6059,POTTER,402,,
6060,SAM,402,,
6061,SAM'S VOICE,402,,
6062,TELLER,402,,
6063,UNCLE BILLY,402,M,4
6064,VIOLET,402,,
6065,ZUZU,402,,
6130,AVERY,408,F,4
6131,CHAD,408,,
6132,CUSH,408,,
6133,DOOLER,408,,
6134,DOROTHY,408,F,3
6135,FIRESTONE,408,,
6136,JERRY,408,M,1
6137,LAUREL,408,F,7
6138,MARCEE,408,,
6139,MATT,408,,
6140,RAY,408,M,9
6141,SUGAR,408,M,6
6142,TEE PEE,408,,
6143,TIDWELL,408,M,2
6144,WOMAN,408,,
6145,AMANDA,409,F,3
6146,BILLY,409,M,4
6147,ELLIE,409,,
6148,ERIC,409,M,
6149,GRANT,409,M,1
6150,PAUL,409,M,2
6151,AJAY,410,,
6152,EDDIE,410,,
6153,HAMMOND,410,,
6154,JUTTSON,410,,
6155,KELLY,410,F,7
6156,LUDLOW,410,M,6
6157,MALCOLM,410,M,1
6158,NICK,410,M,5
6159,ROLAND,410,M,3
6160,SARAH,410,F,2
6161,ARNOLD,411,,
6162,DODGSON,411,,
6163,ELLIE,411,F,2
6164,GENNARO,411,,
6165,GRANT,411,M,1
6166,HAMMOND,411,M,4
6167,HARDING,411,,
6168,LEX,411,F,8
6169,MALCOLM,411,M,3
6170,MULDOON,411,,
6171,NEDRY,411,,
6172,ROSTAGNO,411,,
6173,TIM,411,M,7
6174,BILLER,412,,
6175,BRUCE'S VOICE,412,,
6176,HARDING,412,,
6177,HAYES,412,,
6178,JANET,412,,
6179,KWAN,412,,
6180,RUBY,412,,
6181,SENA,412,,
6196,ANN,414,F,1
6197,DENHAM,414,,
6198,ENGLEHORN,414,,
6199,JACK,414,M,3
6200,KID,414,,
6201,LORD DARROW,414,,
6202,MR GINTING,414,,
6262,ARDELIA,419,,
6263,BRIGHAM,419,,
6264,CATHERINE,419,,
6265,CHILTON,419,,
6266,CLARICE,419,F,1
6267,CRAWFORD,419,M,2
6268,DR. DANIELSON,419,,
6269,DR. LECTER,419,M,
6270,KRENDLER,419,,
6271,MR. GUMB,419,,
6272,MR. YOW,419,,
6273,PILCHER,419,,
6274,RODEN,419,,
6275,SEN. MARTIN,419,,
6276,STACY,419,,
6299,BACON,422,,
6300,BARRY,422,,
6301,BIG CHRIS,422,,
6302,DEAN,422,,
6303,DOG,422,,
6304,DOORMAN,422,,
6305,EDDY,422,M,3
6306,GARY,422,,
6307,HATCHET,422,,
6308,J,422,,
6309,JD,422,,
6310,JOHN,422,,
6311,JOHN O'DRISCOLL,422,,
6312,LITTLE CHRIS,422,,
6313,NICK,422,,
6314,PAUL,422,,
6315,PLANK,422,,
6316,SAMOAN JO,422,,
6317,SOAP,422,M,2
6318,TOM,422,M,1
6319,TRAFFIC WARDEN,422,,
6320,WILLY,422,,
6321,WINSTON,422,,
6378,BOB,425,M,2
6379,CHARLOTTE,425,F,1
6380,ELAINE,425,,
6381,JOHN,425,M,14
6382,KELLY,425,,
6383,LAUREN,425,,
6384,LYDIA,425,F,1000
6385,RECEPTION,425,,
6386,WOMAN,425,,
6417,AVI,428,,
6418,BURT,428,,
6419,CHAD,428,M,82
6420,CLAUDIA,428,F,9
6421,CLAUIDA,428,,
6422,COCKTAIL WAITRESS,428,,
6423,CYNTHIA,428,,
6424,DIXON,428,M,18
6425,DOC,428,,
6426,DONNIE,428,M,2
6427,DR. LANDON,428,,
6428,EARL,428,M,7
6429,FEMALE VOICE,428,,
6430,FRANK,428,M,4
6431,GWEN,428,F,14
6432,GWENOVIER,428,F,14
6433,JANET,428,,
6434,JIM KURRING,428,M,3
6435,JIMMY,428,M,5
6436,JULIA,428,,
6437,KLIGMAN,428,M,23
6438,LINDA,428,F,1
6439,MARCIE,428,F,51
6440,MARY,428,,
6441,MIDDLE AGED GUY,428,,
6442,PAULA,428,,
6443,PHIL,428,M,6
6444,PINK DOT GIRL,428,,
