conversation_id,character1_id,character2_id,movie_id
39869,4255,4258,284
39870,4255,4258,284
39871,4256,4262,284
39872,4256,4262,284
39873,4256,4262,284
39874,4257,4262,284
39875,4257,4262,284
39876,4258,4264,284
39877,4258,4264,284
39878,4258,4264,284
39879,4258,4264,284
39880,4258,4264,284
39881,4258,4264,284
39882,4258,4264,284
39883,4258,4263,284
39884,4258,4263,284
39885,4258,4263,284
39886,4258,4263,284
39887,4258,4263,284
39888,4258,4263,284
39889,4258,4263,284
39890,4258,4263,284
39891,4258,4263,284
39892,4258,4263,284
39893,4258,4263,284
39894,4258,4263,284
39895,4258,4263,284
39896,4258,4263,284
39897,4258,4263,284
39898,4258,4263,284
39899,4258,4263,284
39900,4258,4263,284
39901,4258,4263,284
39902,4258,4263,284
39903,4258,4263,284
39904,4258,4263,284
39905,4258,4263,284
39906,4258,4263,284
39907,4258,4263,284
39908,4258,4262,284
39909,4258,4262,284
39910,4258,4262,284
39911,4258,4262,284
39912,4258,4262,284
39913,4258,4262,284
39914,4258,4262,284
39915,4258,4262,284
39916,4258,4262,284
39917,4258,4262,284
39918,4258,4262,284
39919,4258,4262,284
39920,4258,4262,284
39921,4258,4262,284
39922,4258,4259,284
39923,4258,4259,284
39924,4258,4259,284
39925,4258,4259,284
39926,4258,4259,284
39927,4258,4259,284
39928,4258,4259,284
39929,4258,4266,284
39930,4258,4266,284
39931,4258,4267,284
39932,4258,4267,284
39933,4258,4267,284
39934,4258,4267,284
39935,4258,4267,284
39936,4258,4267,284
39937,4258,4267,284
39938,4258,4267,284
39939,4258,4267,284
39940,4258,4267,284
39941,4258,4267,284
39942,4258,4267,284
39943,4258,4267,284
39944,4258,4267,284
39945,4258,4267,284
39946,4258,4267,284
39947,4258,4261,284
39948,4258,4261,284
39949,4258,4261,284
39950,4258,4261,284
39951,4258,4261,284
39952,4258,4261,284
39953,4258,4261,284
39954,4258,4261,284
39955,4258,4261,284
39956,4258,4261,284
39957,4258,4261,284
39958,4258,4261,284
39959,4258,4261,284
39960,4258,4261,284
39961,4258,4261,284
39962,4258,4261,284
39963,4258,4261,284
39964,4261,4265,284
39965,4261,4265,284
39966,4261,4265,284
40658,4331,4350,289
40659,4331,4350,289
40660,4331,4350,289
40661,4331,4350,289
40662,4331,4350,289
40663,4331,4350,289
40664,4331,4365,289
40665,4331,4365,289
40666,4331,4365,289
40667,4331,4365,289
40668,4331,4365,289
40669,4331,4369,289
40670,4331,4369,289
40671,4331,4369,289
40672,4331,4369,289
40673,4331,4369,289
40674,4331,4338,289
40675,4331,4338,289
40676,4331,4338,289
40677,4331,4338,289
40678,4331,4338,289
40679,4331,4338,289
40680,4331,4338,289
40681,4331,4338,289
40682,4331,4356,289
40683,4331,4356,289
40684,4331,4356,289
40685,4331,4356,289
40686,4331,4356,289
40687,4331,4356,289
40688,4331,4356,289
40689,4331,4335,289
40690,4331,4335,289
40691,4331,4333,289
40692,4331,4333,289
40693,4331,4333,289
40694,4331,4333,289
40695,4331,4333,289
40696,4331,4333,289
40697,4331,4359,289
40698,4331,4359,289
40699,4331,4359,289
40700,4331,4359,289
40701,4331,4359,289
40702,4331,4359,289
40703,4331,4359,289
40704,4331,4359,289
40705,4331,4359,289
40706,4331,4359,289
40707,4331,4359,289
40708,4331,4359,289
40709,4331,4359,289
40710,4331,4359,289
40711,4331,4359,289
40712,4331,4359,289
40713,4331,4359,289
40714,4331,4359,289
40715,4331,4359,289
40716,4331,4359,289
40717,4331,4359,289
40718,4331,4359,289
40719,4331,4359,289
40720,4331,4359,289
40721,4331,4359,289
40722,4331,4359,289
40723,4331,4359,289
40724,4331,4359,289
40725,4331,4359,289
40726,4331,4359,289
40727,4331,4359,289
40728,4331,4359,289
40729,4331,4359,289
40730,4331,4359,289
40731,4331,4359,289
40732,4331,4359,289
40733,4331,4359,289
40734,4331,4359,289
40735,4331,4359,289
40736,4331,4359,289
40737,4331,4359,289
40738,4331,4359,289
40739,4331,4359,289
40740,4331,4359,289
40741,4331,4359,289
40742,4331,4359,289
40743,4331,4359,289
40744,4331,4359,289
40745,4331,4359,289
40746,4331,4359,289
40747,4331,4359,289
40748,4331,4373,289
40749,4331,4373,289
40750,4331,4373,289
40751,4331,4373,289
40752,4331,4373,289
40753,4331,4348,289
40754,4331,4353,289
40755,4331,4353,289
40756,4331,4353,289
40757,4331,4353,289
40758,4331,4353,289
40759,4331,4353,289
40760,4331,4353,289
40761,4331,4337,289
40762,4331,4337,289
40763,4331,4337,289
40764,4331,4368,289
40765,4331,4366,289
40766,4331,4366,289
40767,4331,4366,289
40768,4331,4366,289
40769,4331,4366,289
40770,4331,4366,289
40771,4331,4366,289
40772,4331,4366,289
40773,4331,4366,289
40774,4331,4366,289
40775,4331,4366,289
40776,4331,4349,289
40777,4331,4349,289
40778,4331,4349,289
40779,4331,4349,289
40780,4331,4349,289
40781,4331,4349,289
40782,4331,4349,289
40783,4331,4349,289
40784,4331,4349,289
40785,4331,4349,289
40786,4331,4349,289
40787,4331,4349,289
40788,4331,4349,289
40789,4331,4349,289
40790,4331,4349,289
40791,4331,4349,289
40792,4331,4349,289
40793,4331,4349,289
40794,4331,4349,289
40795,4331,4349,289
40796,4331,4349,289
40797,4331,4349,289
40798,4331,4349,289
40799,4331,4349,289
40800,4331,4349,289
40801,4331,4349,289
40802,4331,4349,289
40803,4331,4349,289
40804,4331,4349,289
40805,4331,4349,289
40806,4331,4349,289
40807,4331,4349,289
40808,4331,4349,289
40809,4331,4349,289
40810,4331,4349,289
40811,4331,4349,289
40812,4331,4349,289
40813,4331,4349,289
40814,4331,4349,289
40815,4331,4349,289
40816,4331,4349,289
40817,4331,4349,289
40818,4331,4349,289
40819,4331,4349,289
40820,4331,4349,289
40821,4331,4349,289
40822,4331,4349,289
40823,4331,4349,289
40824,4331,4349,289
40825,4331,4349,289
40826,4331,4349,289
40827,4331,4349,289
40828,4331,4349,289
40829,4331,4349,289
40830,4331,4349,289
40831,4331,4349,289
40832,4331,4349,289
40833,4331,4349,289
40834,4331,4346,289
40835,4331,4346,289
40836,4331,4346,289
40837,4331,4346,289
40838,4331,4347,289
40839,4331,4372,289
40840,4331,4372,289
40841,4331,4372,289
40842,4331,4372,289
40843,4331,4372,289
40844,4331,4334,289
40845,4331,4334,289
40846,4331,4367,289
40847,4331,4367,289
40848,4331,4367,289
40849,4331,4355,289
40850,4331,4374,289
40851,4332,4359,289
40852,4332,4359,289
40853,4332,4359,289
40854,4333,4356,289
40855,4333,4356,289
40856,4333,4356,289
40857,4336,4361,289
40858,4336,4361,289
40859,4337,4359,289
40860,4337,4359,289
40861,4338,4349,289
40862,4338,4349,289
40863,4338,4349,289
40864,4338,4349,289
40865,4338,4349,289
40866,4338,4349,289
40867,4338,4349,289
40868,4338,4349,289
40869,4338,4339,289
40870,4338,4339,289
40871,4338,4339,289
40872,4338,4339,289
40873,4338,4339,289
40874,4338,4339,289
40875,4340,4364,289
40876,4340,4364,289
40877,4340,4364,289
40878,4340,4359,289
40879,4340,4359,289
40880,4341,4359,289
40881,4342,4359,289
40882,4342,4359,289
40883,4342,4359,289
40884,4342,4359,289
40885,4342,4359,289
40886,4343,4354,289
40887,4343,4354,289
40888,4343,4359,289
40889,4343,4359,289
40890,4343,4359,289
40891,4343,4359,289
40892,4344,4363,289
40893,4345,4349,289
40894,4348,4358,289
40895,4348,4358,289
40896,4348,4358,289
40897,4348,4358,289
40898,4348,4359,289
40899,4348,4359,289
40900,4348,4359,289
40901,4348,4359,289
40902,4348,4359,289
40903,4348,4359,289
40904,4349,4359,289
40905,4349,4359,289
40906,4349,4359,289
40907,4349,4359,289
40908,4349,4359,289
40909,4349,4359,289
40910,4349,4359,289
40911,4349,4359,289
40912,4349,4359,289
40913,4349,4359,289
40914,4349,4359,289
40915,4349,4359,289
40916,4349,4359,289
40917,4349,4359,289
40918,4349,4359,289
40919,4349,4359,289
40920,4349,4359,289
40921,4349,4359,289
40922,4349,4359,289
40923,4349,4359,289
40924,4349,4359,289
40925,4349,4353,289
40926,4349,4353,289
40927,4349,4353,289
40928,4349,4351,289
40929,4349,4351,289
40930,4349,4351,289
40931,4349,4351,289
40932,4349,4351,289
40933,4349,4351,289
40934,4349,4356,289
40935,4349,4356,289
40936,4349,4356,289
40937,4349,4356,289
40938,4349,4356,289
40939,4349,4356,289
40940,4349,4356,289
40941,4349,4356,289
40942,4349,4356,289
40943,4349,4356,289
40944,4349,4356,289
40945,4352,4359,289
40946,4353,4359,289
40947,4353,4359,289
40948,4353,4359,289
40949,4353,4359,289
40950,4353,4359,289
40951,4357,4359,289
40952,4357,4359,289
40953,4358,4359,289
40954,4358,4359,289
40955,4358,4359,289
40956,4358,4359,289
40957,4358,4359,289
40958,4358,4359,289
40959,4358,4359,289
40960,4358,4359,289
40961,4358,4359,289
40962,4358,4359,289
40963,4358,4359,289
40964,4358,4359,289
40965,4358,4359,289
40966,4358,4359,289
40967,4358,4359,289
40968,4358,4359,289
40969,4358,4359,289
40970,4358,4359,289
40971,4358,4359,289
40972,4358,4359,289
40973,4358,4359,289
40974,4358,4359,289
40975,4358,4359,289
40976,4358,4359,289
40977,4358,4359,289
40978,4358,4359,289
40979,4358,4359,289
40980,4358,4359,289
40981,4358,4359,289
40982,4358,4359,289
40983,4359,4371,289
40984,4359,4371,289
40985,4359,4370,289
40986,4359,4370,289
40987,4359,4370,289
40988,4360,4365,289
40989,4361,4362,289
40990,4361,4362,289
40991,4361,4362,289
40992,4361,4362,289
40993,4366,4374,289
40994,4366,4374,289
40995,4366,4374,289
40996,4375,4378,290
40997,4375,4378,290
40998,4375,4378,290
40999,4375,4378,290
41000,4375,4378,290
41001,4375,4378,290
41002,4375,4378,290
41003,4375,4377,290
41004,4375,4377,290
41005,4375,4377,290
41006,4375,4377,290
41007,4375,4377,290
41008,4376,4386,290
41009,4376,4386,290
41010,4376,4386,290
41011,4376,4386,290
41012,4376,4386,290
41013,4376,4386,290
41014,4376,4386,290
41015,4376,4386,290
41016,4376,4386,290
41017,4376,4386,290
41018,4376,4386,290
41019,4376,4386,290
41020,4376,4386,290
41021,4376,4386,290
41022,4376,4386,290
41023,4376,4386,290
41024,4376,4386,290
41025,4376,4386,290
41026,4376,4383,290
41027,4376,4383,290
41028,4376,4383,290
41029,4376,4383,290
41030,4376,4383,290
41031,4376,4383,290
41032,4376,4383,290
41033,4376,4383,290
41034,4376,4383,290
41035,4376,4377,290
41036,4376,4377,290
41037,4376,4377,290
41038,4376,4379,290
41039,4376,4379,290
41040,4376,4379,290
41041,4376,4379,290
41042,4377,4387,290
41043,4377,4387,290
41044,4377,4387,290
41045,4377,4387,290
41046,4377,4387,290
41047,4377,4378,290
41048,4377,4378,290
41049,4377,4378,290
41050,4377,4378,290
41051,4377,4378,290
41052,4377,4378,290
41053,4377,4378,290
41054,4377,4378,290
41055,4377,4378,290
41056,4377,4378,290
41057,4378,4387,290
41058,4378,4387,290
41059,4378,4387,290
41060,4378,4387,290
41061,4378,4387,290
41062,4378,4387,290
41063,4378,4387,290
41064,4378,4387,290
41065,4378,4379,290
41066,4378,4379,290
41067,4378,4379,290
41068,4378,4379,290
41069,4378,4379,290
41070,4379,4387,290
41071,4379,4387,290
41072,4379,4387,290
41073,4379,4387,290
41074,4379,4387,290
41075,4379,4387,290
41076,4380,4382,290
41077,4380,4382,290
41078,4381,4386,290
41079,4381,4386,290
41080,4381,4386,290
41081,4381,4386,290
41082,4383,4386,290
41083,4383,4386,290
41084,4383,4386,290
41085,4383,4386,290
41086,4383,4386,290
41087,4383,4386,290
41088,4383,4386,290
41089,4383,4386,290
41090,4383,4386,290
41091,4383,4386,290
41092,4383,4386,290
41093,4383,4386,290
41094,4383,4386,290
41095,4383,4386,290
41096,4383,4386,290
41097,4384,4386,290
41098,4385,4386,290
41099,4385,4386,290
41100,4385,4386,290
41101,4385,4386,290
41102,4385,4386,290
41103,4385,4386,290
41104,4385,4386,290
41105,4386,4387,290
41106,4386,4387,290
41107,4386,4387,290
41108,4386,4387,290
41109,4386,4387,290
41110,4388,4398,291
41111,4389,4393,291
41112,4389,4393,291
41113,4389,4393,291
41114,4389,4392,291
41115,4389,4392,291
41116,4389,4392,291
41117,4389,4398,291
41118,4389,4398,291
41119,4389,4398,291
41120,4389,4398,291
41121,4389,4398,291
41122,4389,4398,291
41123,4389,4398,291
41124,4390,4396,291
41125,4391,4398,291
41126,4391,4398,291
41127,4391,4398,291
41128,4391,4398,291
41129,4391,4398,291
41130,4391,4398,291
41131,4391,4398,291
41132,4391,4398,291
41133,4391,4398,291
41134,4391,4398,291
41135,4391,4398,291
41136,4391,4398,291
41137,4391,4393,291
41138,4391,4393,291
41139,4391,4393,291
41140,4391,4393,291
41141,4392,4398,291
41142,4392,4398,291
41143,4392,4398,291
41144,4392,4398,291
41145,4392,4398,291
41146,4392,4398,291
41147,4392,4398,291
41148,4392,4398,291
41149,4393,4396,291
41150,4393,4396,291
41151,4393,4396,291
41152,4393,4396,291
41153,4393,4396,291
41154,4393,4396,291
41155,4393,4398,291
41156,4393,4398,291
41157,4393,4398,291
41158,4393,4398,291
41159,4393,4398,291
41160,4393,4398,291
41161,4393,4398,291
41162,4393,4398,291
41163,4393,4398,291
41164,4393,4398,291
41165,4393,4398,291
41166,4393,4398,291
41167,4393,4398,291
41168,4393,4398,291
41169,4393,4398,291
41170,4393,4398,291
41171,4393,4398,291
41172,4393,4398,291
41173,4393,4398,291
41174,4393,4398,291
41175,4393,4398,291
41176,4393,4398,291
41177,4393,4398,291
41178,4393,4398,291
41179,4393,4398,291
41180,4393,4398,291
41181,4393,4398,291
41182,4393,4398,291
41183,4393,4398,291
41184,4393,4398,291
41185,4393,4398,291
41186,4393,4398,291
41187,4393,4398,291
41188,4393,4398,291
41189,4393,4398,291
41190,4393,4398,291
41191,4393,4398,291
41192,4393,4398,291
41193,4393,4398,291
41194,4393,4398,291
41195,4393,4398,291
41196,4393,4398,291
41197,4393,4398,291
41198,4393,4398,291
41199,4393,4398,291
41200,4393,4398,291
41201,4393,4398,291
41202,4393,4398,291
41203,4393,4398,291
41204,4393,4398,291
41205,4393,4398,291
41206,4393,4398,291
41207,4393,4398,291
41208,4393,4398,291
41209,4393,4398,291
41210,4393,4398,291
41211,4393,4398,291
41212,4393,4398,291
41213,4393,4398,291
41214,4393,4398,291
41215,4393,4398,291
41216,4393,4398,291
41217,4393,4398,291
41218,4393,4398,291
41219,4393,4398,291
41220,4394,4398,291
41221,4394,4398,291
41222,4395,4398,291
41223,4395,4398,291
41224,4395,4398,291
41225,4395,4398,291
41226,4395,4398,291
41227,4395,4398,291
41228,4395,4398,291
41229,4395,4398,291
41230,4395,4398,291
41231,4395,4398,291
41232,4395,4398,291
41233,4395,4398,291
41234,4395,4398,291
41235,4396,4398,291
41236,4396,4398,291
41237,4396,4398,291
41238,4396,4398,291
41239,4396,4398,291
41240,4396,4398,291
41241,4396,4398,291
41242,4396,4398,291
41243,4396,4398,291
41244,4396,4398,291
41245,4396,4398,291
41246,4396,4398,291
41247,4396,4398,291
41248,4396,4398,291
41249,4396,4398,291
41250,4397,4398,291
41251,4397,4398,291
41252,4398,4400,291
41253,4398,4399,291
41254,4398,4399,291
41255,4398,4399,291
41256,4398,4399,291
41257,4398,4399,291
41258,4398,4399,291
42024,4468,4477,296
42025,4468,4477,296
42026,4468,4477,296
42027,4469,4477,296
42028,4469,4477,296
42029,4469,4477,296
42030,4470,4477,296
42031,4470,4477,296
42032,4470,4477,296
42033,4470,4477,296
42034,4470,4477,296
42035,4470,4477,296
42036,4470,4477,296
42037,4470,4477,296
42038,4470,4477,296
42039,4470,4477,296
42040,4470,4477,296
42041,4470,4477,296
42042,4470,4477,296
42043,4470,4477,296
42044,4470,4477,296
42045,4470,4477,296
42046,4470,4477,296
42047,4471,4477,296
42048,4472,4477,296
42049,4472,4477,296
42050,4472,4477,296
42051,4472,4477,296
42052,4472,4477,296
42053,4472,4477,296
42054,4472,4477,296
42055,4472,4477,296
42056,4472,4477,296
42057,4472,4477,296
42058,4473,4477,296
42059,4473,4477,296
42060,4473,4477,296
42061,4474,4477,296
42062,4474,4477,296
42063,4474,4477,296
42064,4475,4477,296
42065,4475,4477,296
42066,4475,4477,296
42067,4475,4477,296
42068,4475,4477,296
42069,4475,4477,296
42070,4475,4477,296
42071,4475,4477,296
42072,4475,4477,296
42073,4475,4477,296
42074,4475,4477,296
42075,4475,4477,296
42076,4475,4477,296
42077,4475,4477,296
42078,4475,4477,296
42079,4475,4477,296
42080,4475,4477,296
42081,4475,4477,296
42082,4475,4477,296
42083,4475,4477,296
42084,4475,4477,296
42085,4475,4477,296
42086,4475,4477,296
42087,4475,4477,296
42088,4475,4476,296
42089,4475,4476,296
42090,4475,4476,296
42091,4475,4476,296
42092,4475,4476,296
42093,4476,4477,296
42094,4476,4477,296
42095,4476,4477,296
42096,4476,4477,296
42097,4476,4477,296
42098,4476,4477,296
42099,4476,4477,296
42100,4476,4477,296
42101,4476,4477,296
42102,4476,4477,296
42103,4476,4477,296
42104,4476,4477,296
42105,4476,4477,296
42106,4476,4477,296
42107,4476,4477,296
42108,4476,4477,296
42109,4476,4477,296
42110,4476,4477,296
42111,4476,4477,296
42112,4476,4477,296
42113,4476,4477,296
42114,4476,4477,296
42115,4476,4477,296
42116,4476,4477,296
42117,4476,4477,296
42118,4476,4477,296
42119,4476,4477,296
42120,4476,4477,296
42121,4476,4477,296
42122,4476,4477,296
42123,4476,4477,296
42124,4476,4477,296
42125,4476,4477,296
42126,4476,4477,296
42127,4476,4477,296
42128,4476,4477,296
42129,4476,4477,296
42130,4476,4477,296
42131,4476,4477,296
42132,4476,4477,296
42133,4476,4477,296
42134,4476,4477,296
42135,4476,4477,296
42136,4476,4477,296
42137,4476,4477,296
42138,4476,4477,296
42139,4476,4477,296
42140,4476,4477,296
42141,4476,4477,296
42142,4476,4477,296
42143,4476,4477,296
42144,4476,4477,296
42145,4476,4477,296
42146,4476,4477,296
42147,4476,4477,296
42148,4476,4477,296
42149,4476,4477,296
42150,4476,4477,296
42151,4476,4477,296
42152,4476,4477,296
42153,4476,4477,296
42154,4476,4477,296
42155,4477,4486,296
42156,4477,4486,296
42157,4477,4486,296
42158,4477,4491,296
42159,4477,4491,296
42160,4477,4478,296
42161,4477,4478,296
42162,4477,4478,296
42163,4477,4487,296
42164,4477,4487,296
42165,4477,4482,296
42166,4477,4482,296
42167,4477,4482,296
42168,4477,4482,296
42169,4477,4482,296
42170,4477,4492,296
42171,4477,4492,296
42172,4477,4492,296
42173,4477,4492,296
42174,4477,4492,296
42175,4477,4492,296
42176,4477,4492,296
42177,4477,4492,296
42178,4477,4493,296
42179,4477,4488,296
42180,4477,4488,296
42181,4477,4479,296
42182,4477,4479,296
42183,4477,4479,296
42184,4477,4479,296
42185,4477,4479,296
42186,4477,4489,296
42187,4477,4489,296
42188,4477,4480,296
42189,4477,4480,296
42190,4477,4480,296
42191,4477,4480,296
42192,4477,4480,296
42193,4477,4480,296
42194,4477,4484,296
42195,4477,4485,296
42196,4477,4485,296
42197,4477,4485,296
42198,4477,4485,296
42199,4477,4490,296
42200,4477,4490,296
42201,4477,4490,296
42202,4477,4490,296
42203,4477,4490,296
42204,4477,4490,296
42205,4477,4490,296
42206,4477,4481,296
42207,4477,4481,296
42208,4477,4483,296
42209,4477,4483,296
42210,4477,4483,296
42211,4477,4483,296
42212,4494,4498,297
42213,4494,4498,297
42214,4494,4498,297
42215,4494,4498,297
42216,4494,4498,297
42217,4494,4498,297
42218,4494,4498,297
42219,4494,4498,297
42220,4494,4498,297
42221,4494,4498,297
42222,4494,4498,297
42223,4494,4498,297
42224,4494,4498,297
42225,4494,4498,297
42226,4494,4498,297
42227,4494,4498,297
42228,4494,4498,297
42229,4494,4498,297
42230,4494,4498,297
42231,4494,4498,297
42232,4494,4498,297
42233,4494,4498,297
42234,4494,4498,297
42235,4494,4498,297
42236,4494,4498,297
42237,4494,4498,297
42238,4494,4498,297
42239,4494,4498,297
42240,4494,4497,297
42241,4494,4497,297
42242,4494,4497,297
42243,4494,4497,297
42244,4495,4498,297
42245,4495,4498,297
42246,4495,4498,297
42247,4495,4498,297
42248,4495,4498,297
42249,4495,4498,297
42250,4495,4498,297
42251,4495,4498,297
42252,4495,4498,297
42253,4495,4498,297
42254,4495,4498,297
42255,4495,4498,297
42256,4495,4498,297
42257,4495,4498,297
42258,4495,4498,297
42259,4495,4498,297
42260,4496,4498,297
42261,4496,4498,297
42262,4496,4498,297
42263,4496,4498,297
42264,4496,4498,297
42265,4496,4498,297
42266,4498,4499,297
42267,4498,4499,297
42268,4498,4499,297
42269,4498,4499,297
42270,4500,4505,298
42271,4500,4505,298
42272,4500,4505,298
42273,4500,4505,298
42274,4500,4505,298
42275,4500,4505,298
42276,4500,4505,298
42277,4500,4505,298
42278,4500,4505,298
42279,4500,4505,298
42280,4500,4505,298
42281,4500,4505,298
42282,4500,4505,298
42283,4500,4505,298
42284,4500,4505,298
42285,4500,4505,298
42286,4500,4505,298
42287,4500,4505,298
42288,4500,4505,298
42289,4500,4505,298
42290,4500,4505,298
42291,4500,4505,298
42292,4500,4502,298
42293,4500,4502,298
42294,4500,4502,298
42295,4500,4520,298
42296,4500,4520,298
42297,4500,4520,298
42298,4500,4507,298
42299,4500,4507,298
42300,4500,4507,298
42301,4500,4507,298
42302,4500,4507,298
42303,4500,4507,298
42304,4500,4507,298
42305,4500,4507,298
42306,4500,4507,298
42307,4500,4507,298
42308,4500,4507,298
42309,4500,4507,298
42310,4500,4507,298
42311,4500,4507,298
42312,4500,4507,298
42313,4500,4507,298
42314,4500,4507,298
42315,4500,4507,298
42316,4501,4505,298
42317,4501,4505,298
42318,4501,4505,298
42319,4501,4505,298
42320,4501,4505,298
42321,4501,4505,298
42322,4501,4505,298
42323,4502,4505,298
42324,4502,4505,298
42325,4502,4505,298
42326,4503,4505,298
42327,4504,4514,298
42328,4504,4514,298
42329,4504,4514,298
42330,4504,4514,298
42331,4504,4514,298
42332,4504,4507,298
42333,4504,4507,298
42334,4504,4507,298
42335,4504,4507,298
42336,4504,4505,298
42337,4504,4505,298
42338,4504,4505,298
42339,4504,4505,298
42340,4504,4505,298
42341,4504,4505,298
42342,4504,4505,298
42343,4504,4505,298
42344,4504,4505,298
42345,4504,4505,298
42346,4504,4505,298
42347,4504,4505,298
42348,4505,4515,298
42349,4505,4515,298
42350,4505,4515,298
42351,4505,4515,298
42352,4505,4515,298
42353,4505,4515,298
42354,4505,4515,298
42355,4505,4515,298
42356,4505,4515,298
42357,4505,4515,298
42358,4505,4515,298
42359,4505,4515,298
42360,4505,4515,298
42361,4505,4515,298
42362,4505,4515,298
42363,4505,4515,298
42364,4505,4515,298
42365,4505,4515,298
42366,4505,4515,298
42367,4505,4515,298
42368,4505,4515,298
42369,4505,4515,298
42370,4505,4515,298
42371,4505,4515,298
42372,4505,4515,298
42373,4505,4514,298
42374,4505,4514,298
42375,4505,4514,298
42376,4505,4514,298
42377,4505,4514,298
42378,4505,4518,298
42379,4505,4508,298
42380,4505,4516,298
42381,4505,4516,298
42382,4505,4516,298
42383,4505,4516,298
42384,4505,4516,298
42385,4505,4516,298
42386,4505,4516,298
42387,4505,4512,298
42388,4505,4512,298
42389,4505,4512,298
42390,4505,4512,298
42391,4505,4512,298
42392,4505,4512,298
42393,4505,4512,298
42394,4505,4512,298
42395,4505,4507,298
42396,4505,4507,298
42397,4505,4507,298
42398,4505,4507,298
42399,4505,4507,298
42400,4505,4507,298
42401,4505,4507,298
42402,4505,4507,298
42403,4505,4507,298
42404,4505,4507,298
42405,4505,4507,298
42406,4505,4507,298
42407,4505,4507,298
42408,4505,4507,298
42409,4505,4507,298
42410,4505,4507,298
42411,4505,4507,298
42412,4505,4507,298
42413,4505,4507,298
42414,4505,4507,298
42415,4505,4507,298
42416,4505,4507,298
42417,4505,4507,298
42418,4505,4507,298
42419,4505,4513,298
42420,4505,4513,298
42421,4505,4513,298
42422,4506,4509,298
42423,4506,4509,298
42424,4506,4509,298
42425,4506,4509,298
42426,4506,4509,298
42427,4506,4509,298
42428,4507,4520,298
42429,4507,4520,298
42430,4507,4520,298
42431,4507,4520,298
42432,4509,4516,298
42433,4509,4516,298
42434,4509,4516,298
42435,4509,4516,298
42436,4510,4519,298
42437,4510,4519,298
42438,4510,4519,298
42439,4511,4520,298
42440,4511,4520,298
42441,4511,4520,298
42442,4512,4520,298
42443,4512,4520,298
42444,4512,4520,298
42445,4512,4520,298
42446,4515,4520,298
42447,4515,4520,298
42448,4515,4520,298
42449,4515,4520,298
42450,4515,4520,298
42451,4515,4520,298
42452,4515,4520,298
42453,4517,4520,298
42454,4517,4520,298
42455,4517,4520,298
42456,4521,4524,299
42457,4521,4524,299
42458,4521,4524,299
42459,4521,4524,299
42460,4521,4524,299
42461,4521,4524,299
42462,4521,4525,299
42463,4521,4525,299
42464,4521,4525,299
42465,4521,4525,299
42466,4521,4525,299
42467,4521,4525,299
42468,4521,4525,299
42469,4522,4535,299
42470,4522,4535,299
42471,4522,4535,299
42472,4522,4535,299
42473,4522,4535,299
42474,4522,4535,299
42475,4522,4525,299
42476,4522,4525,299
42477,4522,4525,299
42478,4522,4525,299
42479,4522,4525,299
42480,4522,4525,299
42481,4522,4525,299
42482,4522,4525,299
42483,4522,4525,299
42484,4522,4525,299
42485,4522,4525,299
42486,4523,4525,299
42487,4523,4525,299
42488,4523,4525,299
42489,4523,4525,299
42490,4523,4525,299
42491,4524,4525,299
42492,4524,4525,299
42493,4524,4525,299
42494,4524,4525,299
42495,4524,4525,299
42496,4524,4525,299
42497,4524,4525,299
42498,4524,4525,299
42499,4524,4525,299
42500,4524,4525,299
42501,4524,4525,299
42502,4524,4525,299
42503,4524,4535,299
42504,4524,4535,299
42505,4524,4535,299
42506,4524,4535,299
42507,4524,4535,299
42508,4524,4535,299
42509,4524,4535,299
42510,4524,4535,299
42511,4524,4535,299
42512,4525,4536,299
42513,4525,4536,299
42514,4525,4536,299
42515,4525,4536,299
42516,4525,4535,299
42517,4525,4535,299
42518,4525,4535,299
42519,4525,4535,299
42520,4525,4535,299
42521,4525,4535,299
42522,4525,4535,299
42523,4525,4535,299
42524,4525,4535,299
42525,4525,4535,299
42526,4525,4535,299
42527,4525,4535,299
42528,4525,4535,299
42529,4525,4535,299
42530,4525,4535,299
42531,4525,4535,299
42532,4525,4535,299
42533,4525,4535,299
42534,4525,4535,299
42535,4525,4535,299
42536,4525,4535,299
42537,4525,4535,299
42538,4525,4535,299
42539,4525,4535,299
42540,4525,4535,299
42541,4525,4535,299
42542,4525,4535,299
42543,4525,4535,299
42544,4525,4535,299
42545,4525,4535,299
42546,4525,4535,299
42547,4525,4535,299
42548,4525,4535,299
42549,4525,4535,299
42550,4525,4535,299
42551,4525,4535,299
42552,4525,4535,299
42553,4525,4535,299
42554,4525,4535,299
42555,4525,4535,299
42556,4525,4535,299
42557,4525,4535,299
42558,4525,4535,299
42559,4525,4535,299
42560,4525,4535,299
42561,4525,4535,299
42562,4525,4535,299
42563,4525,4535,299
42564,4525,4535,299
42565,4525,4535,299
42566,4525,4535,299
42567,4525,4535,299
42568,4525,4535,299
42569,4525,4535,299
42570,4525,4535,299
42571,4525,4535,299
42572,4525,4528,299
42573,4525,4528,299
42574,4525,4528,299
42575,4525,4528,299
42576,4525,4528,299
42577,4525,4528,299
42578,4525,4528,299
42579,4525,4538,299
42580,4525,4538,299
42581,4525,4538,299
42582,4525,4538,299
42583,4525,4538,299
42584,4525,4538,299
42585,4525,4538,299
42586,4525,4538,299
42587,4525,4531,299
42588,4525,4531,299
42589,4525,4531,299
42590,4525,4531,299
42591,4525,4529,299
42592,4525,4534,299
42593,4525,4534,299
42594,4525,4534,299
